id,state,fips,county,county_seat,population,land_area_km2,land_area_mi2,water_area_km2,water_area_mi2,total_area_km,total_area_mi2,latitude,longitude,conus,geometry
648,IL,17105,Livingston,Pontiac,38950,2704.687,1044.285,4.253,1.642,2708.9390000000003,1045.927,40.894376,-88.552852,True,POINT (-88.552852 40.894376)
649,IL,17107,Logan,Lincoln,30305,1600.765,618.059,2.247,0.868,1603.0120000000002,618.927,40.12907,-89.365308,True,POINT (-89.365308 40.12907)
650,IL,17109,McDonough,Decatur,32612,1526.558,589.4069999999999,2.013,0.777,1528.5710000000001,590.184,40.455789,-90.67757900000001,True,POINT (-90.67757900000001 40.455789)
651,IL,17111,McHenry,Woodstock,308760,1562.2060000000001,603.1709999999999,19.792,7.642,1581.9979999999998,610.813,42.324298,-88.45224499999999,True,POINT (-88.45224499999999 42.324298)
652,IL,17113,McLean,Edwardsville,169572,3064.934,1183.378,7.4910000000000005,2.892,3072.4240000000004,1186.27,40.494559,-88.844539,True,POINT (-88.844539 40.494559)
653,IL,17115,Macon,Salem,110768,1503.977,580.689,13.405999999999999,5.176,1517.3829999999998,585.865,39.860237,-88.961529,True,POINT (-88.961529 39.860237)
654,IL,17117,Macoupin,Lacon,47765,2234.917,862.9060000000001,12.287,4.744,2247.205,867.65,39.2659,-89.926344,True,POINT (-89.926344 39.2659)
655,IL,17119,Madison,Havana,269282,1853.348,715.582,64.697,24.98,1918.045,740.562,38.827082,-89.900195,True,POINT (-89.900195 38.827082)
656,IL,17121,Marion,Metropolis,39437,1482.414,572.363,9.513,3.673,1491.9260000000002,576.036,38.648396000000005,-88.920221,True,POINT (-88.920221 38.64839600000001)
657,IL,17123,Marshall,Macomb,12640,1001.779,386.789,30.368000000000002,11.725,1032.147,398.514,41.031119,-89.342371,True,POINT (-89.342371 41.031119)
658,IL,17125,Mason,Woodstock,14666,1396.619,539.238,62.745,24.226,1459.364,563.464,40.236993,-89.913575,True,POINT (-89.91357499999999 40.236993)
659,IL,17127,Massac,Bloomington,15429,614.391,237.218,11.905,4.596,626.295,241.81400000000002,37.216119,-88.705658,True,POINT (-88.705658 37.216119)
660,IL,17129,Menard,Petersburg,12705,814.388,314.437,2.642,1.02,817.03,315.457,40.022569,-89.794133,True,POINT (-89.794133 40.022569)
661,IL,17131,Mercer,Aledo,16434,1453.507,561.202,19.403,7.492000000000001,1472.91,568.694,41.204791,-90.741433,True,POINT (-90.741433 41.204791)
662,IL,17133,Monroe,Waterloo,32957,997.173,385.01099999999997,33.734,13.025,1030.9080000000001,398.036,38.277983,-90.179078,True,POINT (-90.179078 38.277983)
663,IL,17135,Montgomery,Hillsboro,30104,1822.54,703.687,15.513,5.99,1838.0529999999999,709.677,39.228092,-89.47800699999999,True,POINT (-89.47800699999999 39.228092)
664,IL,17137,Morgan,Jacksonville,35547,1473.161,568.7909999999999,9.079,3.5060000000000002,1482.241,572.297,39.716806,-90.202277,True,POINT (-90.202277 39.716806)
665,IL,17139,Moultrie,Sullivan,14846,870.0889999999999,335.94300000000004,22.101999999999997,8.533999999999999,892.191,344.477,39.636896,-88.625726,True,POINT (-88.625726 39.636896)
666,IL,17141,Ogle,Oregon,53497,1964.6979999999999,758.574,11.425,4.4110000000000005,1976.1229999999998,762.985,42.041884,-89.320176,True,POINT (-89.320176 42.041884)
667,IL,17143,Peoria,Peoria,186494,1603.745,619.2090000000001,29.499000000000002,11.39,1633.244,630.599,40.785999,-89.767358,True,POINT (-89.767358 40.785999)
668,IL,17145,Perry,Pinckneyville,22350,1144.155,441.76099999999997,13.447000000000001,5.192,1157.6019999999999,446.95300000000003,38.084385,-89.368487,True,POINT (-89.368487 38.084385)
669,IL,17147,Piatt,Monticello,16729,1137.529,439.202,0.6729999999999999,0.26,1138.202,439.462,40.009056,-88.59232800000001,True,POINT (-88.59232800000001 40.009056)
670,IL,17149,Pike,Pittsfield,16430,2153.268,831.3810000000001,45.333,17.503,2198.6020000000003,848.8839999999999,39.625106,-90.889034,True,POINT (-90.889034 39.625106)
671,IL,17151,Pope,Golconda,4470,955.11,368.77,14.329,5.532,969.439,374.30199999999996,37.417169,-88.542374,True,POINT (-88.542374 37.417169)
672,IL,17153,Pulaski,Mound City,6161,515.886,199.185,10.475,4.044,526.361,203.229,37.215615,-89.12775500000001,True,POINT (-89.12775500000001 37.215615)
673,IL,17155,Putnam,Hennepin,6006,414.814,160.161,31.243000000000002,12.062999999999999,446.05699999999996,172.22400000000002,41.19894,-89.298386,True,POINT (-89.29838599999999 41.19894)
674,IL,17157,Randolph,Chester,33476,1490.5379999999998,575.5,56.216,21.705,1546.753,597.205,38.056515000000005,-89.82121,True,POINT (-89.82120999999999 38.056515)
675,IL,17159,Richland,Olney,16233,932.3710000000001,359.99,4.937,1.906,937.308,361.89599999999996,38.71155,-88.085698,True,POINT (-88.08569799999999 38.71155)
676,IL,17161,Rock Island,Rock Island,147546,1107.573,427.63599999999997,61.257,23.651999999999997,1168.8310000000001,451.288,41.468404,-90.572203,True,POINT (-90.572203 41.468404)
677,IL,17163,St. Clair,Harrisburg,270056,1703.589,657.7589999999999,42.15,16.274,1745.7379999999998,674.033,38.470197999999996,-89.928546,True,POINT (-89.928546 38.470198)
678,IL,17165,Saline,Springfield,24913,983.7260000000001,379.819,18.029,6.961,1001.755,386.78,37.751653000000005,-88.54503100000001,True,POINT (-88.54503100000001 37.751653)
679,IL,17167,Sangamon,Rushville,197465,2248.893,868.302,22.576999999999998,8.717,2271.47,877.0189999999999,39.756378000000005,-89.662311,True,POINT (-89.662311 39.75637800000001)
680,IL,17169,Schuyler,Winchester,7544,1132.531,437.273,10.512,4.059,1143.0430000000001,441.332,40.156905,-90.61346400000001,True,POINT (-90.61346400000001 40.156905)
681,IL,17171,Scott,Shelbyville,5355,649.861,250.91299999999998,4.813,1.858,654.674,252.771,39.63698,-90.47775899999999,True,POINT (-90.47775899999999 39.63698)
682,IL,17173,Shelby,Belleville,22363,1964.565,758.523,24.726,9.547,1989.2910000000002,768.07,39.384926,-88.798862,True,POINT (-88.798862 39.384926)
683,IL,17175,Stark,Toulon,5994,746.122,288.079,0.7090000000000001,0.27399999999999997,746.83,288.353,41.096908,-89.797411,True,POINT (-89.797411 41.096908)
684,IL,17177,Stephenson,Freeport,47711,1462.108,564.523,1.386,0.535,1463.494,565.058,42.349726000000004,-89.665994,True,POINT (-89.665994 42.349726)
685,IL,17179,Tazewell,Pekin,135394,1680.835,648.974,23.211,8.962,1704.047,657.936,40.508074,-89.51626,True,POINT (-89.51626 40.508074)
686,IL,17181,Union,Jonesboro,17808,1070.854,413.459,22.504,8.689,1093.358,422.148,37.475103999999995,-89.252875,True,POINT (-89.252875 37.47510399999999)
687,IL,17183,Vermilion,Danville,81625,2326.764,898.368,7.534,2.909,2334.298,901.2769999999999,40.18674,-87.726772,True,POINT (-87.726772 40.18674)
688,IL,17185,Wabash,Mount Carmel,11947,578.219,223.252,11.017999999999999,4.254,589.237,227.50599999999997,38.445821,-87.839167,True,POINT (-87.839167 38.445821)
689,IL,17187,Warren,Monmouth,17707,1404.8239999999998,542.405,1.6740000000000002,0.6459999999999999,1406.4979999999998,543.0509999999999,40.850441,-90.620223,True,POINT (-90.620223 40.850441)
690,IL,17189,Washington,Nashville,14716,1457.055,562.572,3.455,1.334,1460.51,563.906,38.353141,-89.417187,True,POINT (-89.417187 38.353141)
691,IL,17191,Wayne,Fairfield,16760,1848.77,713.814,4.331,1.672,1853.101,715.4860000000001,38.431948,-88.432129,True,POINT (-88.432129 38.431948)
692,IL,17193,White,Carmi,14665,1281.4389999999999,494.76599999999996,18.375,7.095,1299.8139999999999,501.861,38.087371999999995,-88.178585,True,POINT (-88.178585 38.08737199999999)
693,IL,17195,Whiteside,Morrison,58498,1772.1989999999998,684.25,31.796,12.277000000000001,1803.995,696.5269999999999,41.750571,-89.910957,True,POINT (-89.910957 41.750571)
694,IL,17197,Will,Joliet,677560,2167.581,836.908,31.904,12.318,2199.485,849.2260000000001,41.448474,-87.97845600000001,True,POINT (-87.97845600000001 41.448474)
695,IL,17199,Williamson,Marion,66357,1088.181,420.149,62.684,24.203000000000003,1150.866,444.352,37.730353,-88.930018,True,POINT (-88.930018 37.730353)
696,IL,17201,Winnebago,Rockford,295266,1329.602,513.362,15.25,5.888,1344.852,519.25,42.337396000000005,-89.16120500000001,True,POINT (-89.16120500000001 42.33739600000001)
697,IL,17203,Woodford,Eureka,38664,1366.994,527.799,38.442,14.843,1405.4360000000001,542.6419999999999,40.789596,-89.210301,True,POINT (-89.210301 40.789596)
698,IN,18001,Adams,Decatur,34387,878.079,339.028,2.43,0.938,880.51,339.966,40.745733,-84.936131,True,POINT (-84.936131 40.745733)
699,IN,18003,Allen,Fort Wayne,355329,1702.42,657.308,7.029,2.714,1709.4489999999998,660.0219999999999,41.091854999999995,-85.07223,True,POINT (-85.07223 41.091855)
700,IN,18005,Bartholomew,Columbus,76794,1053.886,406.908,6.778,2.617,1060.665,409.525,39.205843,-85.897999,True,POINT (-85.897999 39.205843)
701,IN,18007,Benton,Fowler,8854,1052.616,406.418,0.23600000000000002,0.091,1052.853,406.509,40.608253000000005,-87.31547900000001,True,POINT (-87.31547900000001 40.608253)
702,IN,18009,Blackford,Hartford City,12766,427.555,165.08,1.304,0.503,428.858,165.583,40.472671999999996,-85.32373,True,POINT (-85.32373 40.472672)
703,IN,18011,Boone,Lebanon,56640,1095.339,422.913,0.878,0.33899999999999997,1096.2169999999999,423.25199999999995,40.050892,-86.469014,True,POINT (-86.469014 40.050892)
704,IN,18013,Brown,Nashville,15242,808.0269999999999,311.981,12.043,4.65,820.07,316.631,39.192585,-86.23940999999999,True,POINT (-86.23940999999999 39.192585)
705,IN,18015,Carroll,Delphi,20155,964.056,372.224,7.2379999999999995,2.795,971.294,375.019,40.58498,-86.565141,True,POINT (-86.565141 40.58498)
706,IN,18017,Cass,Logansport,38966,1067.476,412.155,6.974,2.693,1074.45,414.848,40.753799,-86.35516899999999,True,POINT (-86.35516899999999 40.753799)
707,IN,18019,Clark,Jeffersonville,110232,965.691,372.855,9.312999999999999,3.596,975.0039999999999,376.45099999999996,38.476217,-85.711122,True,POINT (-85.711122 38.476217)
708,IN,18021,Clay,Brazil,26890,926.029,357.542,7.199,2.78,933.2280000000001,360.32199999999995,39.393951,-87.115837,True,POINT (-87.115837 39.393951)
709,IN,18023,Clinton,Frankfort,33224,1049.126,405.07,0.461,0.17800000000000002,1049.588,405.24800000000005,40.305944000000004,-86.47756700000001,True,POINT (-86.47756700000001 40.305944)
710,IN,18025,Crawford,English,10713,791.6110000000001,305.643,7.966,3.076,799.577,308.719,38.289433,-86.440871,True,POINT (-86.440871 38.289433)
711,IN,18027,Daviess,Washington,31648,1112.366,429.48699999999997,19.133,7.3870000000000005,1131.499,436.874,38.696155,-87.076988,True,POINT (-87.076988 38.696155)
712,IN,18029,Dearborn,Lawrenceburg,50047,790.033,305.034,6.169,2.3819999999999997,796.202,307.416,39.151491,-84.97346,True,POINT (-84.97346 39.151491)
713,IN,18031,Decatur,Greensburg,25740,964.946,372.56800000000004,1.955,0.755,966.9019999999999,373.32300000000004,39.30598,-85.499831,True,POINT (-85.499831 39.30598)
714,IN,18033,DeKalb,Auburn,42223,939.711,362.824,2.657,1.026,942.368,363.85,41.401189,-85.000185,True,POINT (-85.000185 41.401189)
715,IN,18035,Delaware,Muncie,117671,1015.596,392.124,9.804,3.785,1025.4,395.909,40.227165,-85.39885600000001,True,POINT (-85.39885600000001 40.227165)
716,IN,18037,Dubois,Jasper,41889,1106.622,427.269,20.886999999999997,8.064,1127.509,435.333,38.373344,-86.873385,True,POINT (-86.873385 38.373344)
717,IN,18039,Elkhart,Goshen,197559,1199.606,463.17,12.432,4.8,1212.038,467.97,41.600693,-85.863986,True,POINT (-85.863986 41.600693)
718,IN,18041,Fayette,Connersville,24277,556.884,215.014,0.384,0.14800000000000002,557.268,215.162,39.639655,-85.18503199999999,True,POINT (-85.18503199999999 39.639655)
719,IN,18043,Floyd,New Albany,74578,383.149,147.935,2.6489999999999996,1.023,385.798,148.958,38.317937,-85.911474,True,POINT (-85.911474 38.317937)
720,IN,18045,Fountain,Covington,17240,1024.744,395.656,5.76,2.224,1030.503,397.88,40.121282,-87.234806,True,POINT (-87.23480600000001 40.121282)
721,IN,18047,Franklin,Brookville,23087,995.669,384.43,17.146,6.62,1012.814,391.05,39.409762,-85.066964,True,POINT (-85.066964 39.409762)
722,IN,18049,Fulton,Rochester,20836,954.1210000000001,368.38800000000003,7.4510000000000005,2.877,961.573,371.265,41.050384,-86.265006,True,POINT (-86.265006 41.050384)
723,IN,18051,Gibson,Princeton,33503,1262.5819999999999,487.486,30.248,11.679,1292.83,499.165,38.317413,-87.580566,True,POINT (-87.580566 38.317413)
724,IN,18053,Grant,Marion,70061,1072.447,414.074,2.133,0.8240000000000001,1074.58,414.898,40.515758,-85.654946,True,POINT (-85.654946 40.515758)
725,IN,18055,Greene,Bloomfield,33165,1405.055,542.495,8.865,3.423,1413.92,545.918,39.0486,-87.005245,True,POINT (-87.005245 39.0486)
726,IN,18057,Hamilton,Noblesville,274569,1021.148,394.267,21.159000000000002,8.17,1042.307,402.43699999999995,40.04987,-86.020586,True,POINT (-86.02058599999999 40.04987)
727,IN,18059,Hancock,Greenfield,70002,792.578,306.01599999999996,2.614,1.0090000000000001,795.191,307.025,39.822604,-85.772904,True,POINT (-85.772904 39.822604)
728,IN,18061,Harrison,Corydon,39364,1254.889,484.51599999999996,5.193,2.005,1260.083,486.52099999999996,38.186440000000005,-86.10368100000001,True,POINT (-86.10368100000001 38.18644)
729,IN,18063,Hendricks,Danville,145448,1053.895,406.911,4.834,1.8659999999999999,1058.729,408.777,39.768749,-86.510287,True,POINT (-86.51028700000001 39.768749)
730,IN,18065,Henry,New Castle,49462,1014.955,391.876,7.655,2.9560000000000004,1022.61,394.832,39.929576000000004,-85.397338,True,POINT (-85.397338 39.929576)
731,IN,18067,Howard,Kokomo,82752,759.013,293.057,2.24,0.865,761.253,293.922,40.483537,-86.114118,True,POINT (-86.114118 40.483537)
732,IN,18069,Huntington,Huntington,37124,991.061,382.651,13.135,5.071000000000001,1004.196,387.722,40.826394,-85.478598,True,POINT (-85.47859800000001 40.826394)
733,IN,18071,Jackson,Brownstown,42376,1319.1129999999998,509.31199999999995,11.917,4.601,1331.03,513.913,38.911957,-86.042516,True,POINT (-86.04251600000001 38.911957)
734,IN,18073,Jasper,Rensselaer,33478,1449.421,559.625,4.561,1.761,1453.9820000000002,561.386,41.017688,-87.118814,True,POINT (-87.118814 41.017688)
735,IN,18075,Jay,Portland,21253,994.31,383.905,0.45899999999999996,0.177,994.7689999999999,384.082,40.434971999999995,-85.00338,True,POINT (-85.00338000000001 40.43497199999999)
736,IN,18077,Jefferson,Madison,32428,934.029,360.631,5.848,2.258,939.877,362.889,38.783604,-85.44009,True,POINT (-85.44009 38.783604)
737,IN,18079,Jennings,Vernon,28525,975.346,376.583,4.564,1.7619999999999998,979.91,378.345,38.996234,-85.628111,True,POINT (-85.628111 38.996234)
738,IN,18081,Johnson,Franklin,139654,829.903,320.427,3.529,1.3630000000000002,833.432,321.79,39.495986,-86.0946,True,POINT (-86.0946 39.495986)
739,IN,18083,Knox,Vincennes,38440,1336.514,516.031,20.755,8.014,1357.269,524.045,38.688663,-87.420182,True,POINT (-87.420182 38.688663)
740,IN,18085,Kosciusko,Warsaw,77358,1376.27,531.381,59.601000000000006,23.011999999999997,1435.871,554.393,41.244293,-85.861575,True,POINT (-85.861575 41.244293)
741,IN,18087,LaGrange,Lagrange,37128,983.222,379.624,18.333,7.077999999999999,1001.555,386.702,41.642468,-85.426302,True,POINT (-85.42630200000001 41.642468)
742,IN,18089,Lake,Crown Point,496005,1292.3039999999999,498.961,330.48,127.59899999999999,1622.7839999999999,626.56,41.472239,-87.374337,True,POINT (-87.374337 41.472239)
743,IN,18091,LaPorte,LaPorte,111467,1549.588,598.299,38.747,14.96,1588.335,613.259,41.549011,-86.744729,True,POINT (-86.74472900000001 41.549011)
744,IN,18093,Lawrence,Bedford,46134,1163.34,449.168,7.151,2.761,1170.491,451.92900000000003,38.839815,-86.48782,True,POINT (-86.48782 38.839815)
745,IN,18095,Madison,Anderson,131636,1170.455,451.915,2.562,0.9890000000000001,1173.017,452.904,40.166203,-85.722454,True,POINT (-85.722454 40.166203)
746,IN,18097,Marion,Indianapolis,903393,1026.4080000000001,396.298,17.378,6.71,1043.786,403.00800000000004,39.782976,-86.13579399999999,True,POINT (-86.13579399999999 39.782976)
747,IN,18099,Marshall,Plymouth,47051,1148.993,443.629,15.835999999999999,6.114,1164.829,449.74300000000005,41.325003,-86.269036,True,POINT (-86.269036 41.325003)
748,IN,18101,Martin,Shoals,10334,869.555,335.73699999999997,12.093,4.669,881.648,340.406,38.705321999999995,-86.801847,True,POINT (-86.801847 38.705322)
749,IN,18103,Miami,Peru,36903,968.247,373.842,9.185,3.5460000000000003,977.431,377.38800000000003,40.772881,-86.044259,True,POINT (-86.044259 40.772881)
750,IN,18105,Monroe,Bloomington,137974,1021.773,394.509,43.543,16.812,1065.316,411.32099999999997,39.160751,-86.523325,True,POINT (-86.523325 39.160751)
751,IN,18107,Montgomery,Crawfordsville,38124,1306.941,504.61300000000006,2.155,0.8320000000000001,1309.097,505.445,40.040296000000005,-86.892715,True,POINT (-86.892715 40.040296)
752,IN,18109,Morgan,Martinsville,68894,1046.275,403.969,14.137,5.457999999999999,1060.411,409.42699999999996,39.482646,-86.447457,True,POINT (-86.447457 39.482646)
753,IN,18111,Newton,Kentland,14244,1040.55,401.759,4.35,1.679,1044.9,403.43800000000005,40.962399,-87.402172,True,POINT (-87.40217199999999 40.962399)
754,IN,18113,Noble,Albion,47536,1064.078,410.843,17.067999999999998,6.59,1081.146,417.43300000000005,41.400794,-85.41785,True,POINT (-85.41785 41.400794)
755,IN,18115,Ohio,Rising Sun,6128,223.102,86.14,3.352,1.294,226.454,87.434,38.940527,-84.964299,True,POINT (-84.964299 38.940527)
756,IN,18117,Orange,Paoli,19840,1031.818,398.38699999999994,25.394000000000002,9.805,1057.212,408.19199999999995,38.547381,-86.489257,True,POINT (-86.48925699999999 38.547381)
757,IN,18119,Owen,Spencer,21575,997.893,385.288,6.571000000000001,2.537,1004.4630000000001,387.825,39.317339000000004,-86.83884499999999,True,POINT (-86.83884499999999 39.317339)
758,IN,18121,Parke,Rockville,17339,1151.671,444.663,13.769,5.316,1165.441,449.97900000000004,39.77425,-87.19695,True,POINT (-87.19695 39.77425)
759,IN,18123,Perry,Tell City,19338,988.669,381.727,11.818,4.563,1000.4860000000001,386.29,38.081436,-86.62654,True,POINT (-86.62654000000001 38.081436)
760,IN,18125,Pike,Petersburg,12845,865.674,334.23800000000006,17.757,6.856,883.43,341.094,38.397898,-87.23253199999999,True,POINT (-87.23253199999999 38.397898)
761,IN,18127,Porter,Valparaiso,164343,1083.011,418.153,268.395,103.62799999999999,1351.406,521.781,41.509921999999996,-87.071308,True,POINT (-87.071308 41.509922)
762,IN,18129,Posey,Mount Vernon,25910,1060.7830000000001,409.57099999999997,25.264,9.754,1086.047,419.325,38.027614,-87.86865300000001,True,POINT (-87.86865300000001 38.027614)
763,IN,18131,Pulaski,Winamac,13402,1123.146,433.649,2.292,0.885,1125.438,434.534,41.045272,-86.692538,True,POINT (-86.692538 41.045272)
764,IN,18133,Putnam,Greencastle,37963,1244.562,480.528,5.605,2.164,1250.167,482.69199999999995,39.665545,-86.853325,True,POINT (-86.853325 39.665545)
765,IN,18135,Randolph,Winchester,26171,1171.656,452.379,2.42,0.935,1174.077,453.314,40.164414,-85.005004,True,POINT (-85.005004 40.164414)
766,IN,18137,Ripley,Versailles,28818,1156.237,446.426,4.238,1.636,1160.474,448.06199999999995,39.100229999999996,-85.260541,True,POINT (-85.260541 39.10023)
767,IN,18139,Rush,Rushville,17392,1057.035,408.124,0.872,0.337,1057.9080000000001,408.461,39.622312,-85.466527,True,POINT (-85.466527 39.622312)
768,IN,18141,St. Joseph,South Bend,266931,1185.827,457.85,9.156,3.535,1194.983,461.385,41.617699,-86.288159,True,POINT (-86.28815899999999 41.617699)
769,IN,18143,Scott,Scottsburg,24181,493.12699999999995,190.39700000000002,6.0889999999999995,2.351,499.216,192.748,38.679431,-85.751898,True,POINT (-85.751898 38.679431)
770,IN,18145,Shelby,Shelbyville,44436,1064.866,411.147,4.168,1.609,1069.0339999999999,412.756,39.524135,-85.792174,True,POINT (-85.792174 39.524135)
771,IN,18147,Spencer,Rockport,20952,1027.563,396.744,12.127,4.6819999999999995,1039.6889999999999,401.426,38.009789000000005,-87.010645,True,POINT (-87.010645 38.009789)
772,IN,18149,Starke,Knox,23363,800.654,309.134,7.955,3.072,808.6089999999999,312.20599999999996,41.28322,-86.64757,True,POINT (-86.64757 41.28322)
773,IN,18151,Steuben,Angola,34185,800.1489999999999,308.939,35.034,13.527000000000001,835.183,322.466,41.643437,-85.00246700000001,True,POINT (-85.00246700000001 41.643437)
774,IN,18153,Sullivan,Sullivan,21475,1158.0919999999999,447.142,18.063,6.974,1176.155,454.116,39.089225,-87.41584300000001,True,POINT (-87.41584300000001 39.089225)
775,IN,18155,Switzerland,Vevay,10613,571.436,220.63299999999998,7.267,2.806,578.7040000000001,223.43900000000002,38.825846000000006,-85.029679,True,POINT (-85.029679 38.82584600000001)
776,IN,18157,Tippecanoe,Lafayette,172780,1294.492,499.806,8.902999999999999,3.437,1303.394,503.24300000000005,40.38926,-86.89394300000001,True,POINT (-86.89394300000001 40.38926)
777,IN,18159,Tipton,Tipton,15936,674.798,260.541,0.068,0.026000000000000002,674.8660000000001,260.567,40.310229,-86.056207,True,POINT (-86.056207 40.310229)
778,IN,18161,Union,Liberty,7516,417.56800000000004,161.224,10.238999999999999,3.9530000000000003,427.80699999999996,165.17700000000002,39.623111,-84.925152,True,POINT (-84.925152 39.623111)
779,IN,18163,Vanderburgh,Evansville,179703,604.698,233.475,7.393,2.855,612.091,236.33,38.020070000000004,-87.586166,True,POINT (-87.58616600000001 38.02007)
780,IN,18165,Vermillion,Newport,16212,665.312,256.878,7.905,3.052,673.217,259.93,39.854045,-87.462071,True,POINT (-87.46207099999999 39.854045)
781,IN,18167,Vigo,Terre Haute,107848,1044.575,403.31300000000005,18.487000000000002,7.138,1063.062,410.45099999999996,39.429142999999996,-87.390375,True,POINT (-87.39037500000001 39.429143)
782,IN,18169,Wabash,Wabash,32888,1068.2,412.434,22.122,8.541,1090.322,420.975,40.843717,-85.795175,True,POINT (-85.795175 40.843717)
783,IN,18171,Warren,Williamsport,8508,944.5210000000001,364.681,4.466,1.724,948.987,366.405,40.352658,-87.375847,True,POINT (-87.37584699999999 40.352658)
784,IN,18173,Warrick,Boonville,59689,996.6669999999999,384.815,16.156,6.2379999999999995,1012.823,391.05300000000005,38.097764,-87.272023,True,POINT (-87.272023 38.097764)
785,IN,18175,Washington,Salem,28262,1330.5420000000001,513.725,7.444,2.8739999999999997,1337.987,516.599,38.600613,-86.10475100000001,True,POINT (-86.10475100000001 38.600613)
786,IN,18177,Wayne,Richmond,68917,1040.503,401.74,6.737,2.6010000000000004,1047.239,404.341,39.863091,-85.00673499999999,True,POINT (-85.00673499999999 39.863091)
787,IN,18179,Wells,Bluffton,27636,953.341,368.087,5.596,2.161,958.938,370.24800000000005,40.735273,-85.212974,True,POINT (-85.212974 40.735273)
788,IN,18181,White,Monticello,24643,1308.267,505.125,9.206,3.555,1317.473,508.68,40.75095,-86.864293,True,POINT (-86.864293 40.75095)
789,IN,18183,Whitley,Columbia City,33292,869.1210000000001,335.569,6.0729999999999995,2.345,875.194,337.914,41.136426,-85.501892,True,POINT (-85.501892 41.136426)
790,IA,19001,Adair,Greenfield,7682,1474.404,569.271,2.5980000000000003,1.003,1477.0020000000002,570.274,41.328528000000006,-94.478164,True,POINT (-94.47816400000001 41.32852800000001)
791,IA,19003,Adams,Corning,4029,1096.701,423.439,5.353,2.0669999999999997,1102.0539999999999,425.506,41.021656,-94.69690600000001,True,POINT (-94.69690600000001 41.021656)
792,IA,19005,Allamakee,Waukon,14330,1655.214,639.082,50.995,19.689,1706.21,658.7710000000001,43.274964000000004,-91.382751,True,POINT (-91.382751 43.274964)
793,IA,19007,Appanoose,Centerville,12887,1287.981,497.292,49.083999999999996,18.951,1337.065,516.243,40.744683,-92.870345,True,POINT (-92.870345 40.744683)
794,IA,19009,Audubon,Audubon,6119,1147.264,442.961,1.1520000000000001,0.445,1148.417,443.406,41.679178,-94.904312,True,POINT (-94.904312 41.679178)
795,IA,19011,Benton,Vinton,26076,1855.1170000000002,716.265,5.761,2.224,1860.878,718.4889999999999,42.092546999999996,-92.05763,True,POINT (-92.05763 42.092547)
796,IA,19013,Black Hawk,Waterloo,131090,1465.3339999999998,565.769,17.9,6.9110000000000005,1483.234,572.68,42.472888,-92.30605899999999,True,POINT (-92.30605899999999 42.472888)
797,IA,19015,Boone,Boone,26306,1480.3570000000002,571.569,5.365,2.0709999999999997,1485.7220000000002,573.64,42.038601,-93.939138,True,POINT (-93.939138 42.038601)
798,IA,19017,Bremer,Waverly,24276,1127.88,435.477,10.172,3.927,1138.052,439.404,42.78089,-92.327586,True,POINT (-92.327586 42.78089)
799,IA,19019,Buchanan,Independence,20958,1478.935,571.02,5.428,2.096,1484.3629999999998,573.116,42.470328,-91.838666,True,POINT (-91.838666 42.470328)
800,IA,19021,Buena Vista,Storm Lake,20260,1489.023,574.915,13.758,5.312,1502.781,580.227,42.741521999999996,-95.14143299999999,True,POINT (-95.14143299999999 42.741522)
801,IA,19023,Butler,Allison,14867,1502.533,580.131,4.21,1.625,1506.743,581.756,42.734708000000005,-92.780066,True,POINT (-92.78006600000001 42.734708)
802,IA,19025,Calhoun,Rockwell City,9670,1476.2089999999998,569.9680000000001,5.561,2.147,1481.77,572.115,42.38617,-94.643683,True,POINT (-94.643683 42.38617)
803,IA,19027,Carroll,Carroll,20816,1474.835,569.437,2.145,0.828,1476.98,570.265,42.039491999999996,-94.86764699999999,True,POINT (-94.86764699999999 42.039492)
804,IA,19029,Cass,Atlantic,13956,1461.451,564.269,1.7590000000000001,0.679,1463.21,564.948,41.333824,-94.933302,True,POINT (-94.933302 41.333824)
805,IA,19031,Cedar,Tipton,18499,1500.731,579.436,6.386,2.4659999999999997,1507.1170000000002,581.9019999999999,41.772355,-91.13219000000001,True,POINT (-91.13219000000001 41.772355)
806,IA,19033,Cerro Gordo,Mason City,44151,1471.9229999999998,568.313,17.627,6.806,1489.55,575.119,43.075171000000005,-93.251266,True,POINT (-93.251266 43.075171)
807,IA,19035,Cherokee,Cherokee,12072,1494.18,576.906,0.423,0.163,1494.604,577.069,42.742738,-95.633262,True,POINT (-95.633262 42.742738)
808,IA,19037,Chickasaw,New Hampton,12439,1306.339,504.38,3.3089999999999997,1.278,1309.6480000000001,505.658,43.059740999999995,-92.31721,True,POINT (-92.31721 43.059741)
809,IA,19039,Clarke,Osceola,9286,1116.7160000000001,431.167,1.525,0.589,1118.241,431.756,41.029191,-93.78409599999999,True,POINT (-93.78409599999999 41.029191)
810,IA,19041,Clay,Spencer,16667,1469.139,567.238,13.867,5.354,1483.006,572.592,43.079822,-95.149726,True,POINT (-95.149726 43.079822)
811,IA,19043,Clayton,Elkader,18129,2016.406,778.539,36.586,14.126,2052.992,792.665,42.840998,-91.323511,True,POINT (-91.323511 42.840998)
812,IA,19045,Clinton,Clinton,49116,1799.8210000000001,694.915,39.524,15.26,1839.345,710.175,41.898073,-90.534243,True,POINT (-90.534243 41.898073)
813,IA,19047,Crawford,Denison,17096,1849.743,714.19,2.194,0.847,1851.9370000000001,715.0369999999999,42.043119,-95.38909,True,POINT (-95.38909 42.043119)
