,UID,iso2,iso3,code3,Admin2,Country_Region,Lat,Long_,Province_State,Combined_Key,FIPS
1539,84029103,US,USA,840,Knox,US,40.12699751,-92.14780832,Missouri,"Knox, Missouri, US",29103
1540,84029105,US,USA,840,Laclede,US,37.65896829,-92.5888493,Missouri,"Laclede, Missouri, US",29105
1541,84029107,US,USA,840,Lafayette,US,39.06986886,-93.78076396,Missouri,"Lafayette, Missouri, US",29107
1542,84029109,US,USA,840,Lawrence,US,37.10626634,-93.83293097,Missouri,"Lawrence, Missouri, US",29109
1543,84029111,US,USA,840,Lewis,US,40.09673161,-91.72070156,Missouri,"Lewis, Missouri, US",29111
1544,84029113,US,USA,840,Lincoln,US,39.05345619,-90.95588181,Missouri,"Lincoln, Missouri, US",29113
1545,84029115,US,USA,840,Linn,US,39.87001769,-93.10704106,Missouri,"Linn, Missouri, US",29115
1546,84029117,US,USA,840,Livingston,US,39.78110272,-93.54645978,Missouri,"Livingston, Missouri, US",29117
1547,84029119,US,USA,840,McDonald,US,36.62869595,-94.34867205,Missouri,"McDonald, Missouri, US",29119
1548,84029121,US,USA,840,Macon,US,39.83049768,-92.56453089,Missouri,"Macon, Missouri, US",29121
1549,84029123,US,USA,840,Madison,US,37.47865134,-90.34671429999999,Missouri,"Madison, Missouri, US",29123
1550,84029125,US,USA,840,Maries,US,38.16193985,-91.92249662,Missouri,"Maries, Missouri, US",29125
1551,84029127,US,USA,840,Marion,US,39.80601912,-91.62203062,Missouri,"Marion, Missouri, US",29127
1552,84029129,US,USA,840,Mercer,US,40.42212303,-93.56829590000001,Missouri,"Mercer, Missouri, US",29129
1553,84029131,US,USA,840,Miller,US,38.21450288,-92.42610898,Missouri,"Miller, Missouri, US",29131
1554,84029133,US,USA,840,Mississippi,US,36.82516239,-89.29505753,Missouri,"Mississippi, Missouri, US",29133
1555,84029135,US,USA,840,Moniteau,US,38.63571781,-92.57976951,Missouri,"Moniteau, Missouri, US",29135
1556,84029137,US,USA,840,Monroe,US,39.49593978,-92.00043978,Missouri,"Monroe, Missouri, US",29137
1557,84029139,US,USA,840,Montgomery,US,38.94022054,-91.47000721,Missouri,"Montgomery, Missouri, US",29139
1558,84029141,US,USA,840,Morgan,US,38.4181765,-92.88791859,Missouri,"Morgan, Missouri, US",29141
1559,84029143,US,USA,840,New Madrid,US,36.59666326,-89.66070007,Missouri,"New Madrid, Missouri, US",29143
1560,84029145,US,USA,840,Newton,US,36.90519407,-94.3394104,Missouri,"Newton, Missouri, US",29145
1561,84029147,US,USA,840,Nodaway,US,40.36079813,-94.88133008,Missouri,"Nodaway, Missouri, US",29147
1562,84029149,US,USA,840,Oregon,US,36.68710164,-91.4033755,Missouri,"Oregon, Missouri, US",29149
1563,84029151,US,USA,840,Osage,US,38.46036182,-91.8613635,Missouri,"Osage, Missouri, US",29151
1564,84029153,US,USA,840,Ozark,US,36.64916339,-92.44459066,Missouri,"Ozark, Missouri, US",29153
1565,84029155,US,USA,840,Pemiscot,US,36.2130572,-89.78742322,Missouri,"Pemiscot, Missouri, US",29155
1566,84029157,US,USA,840,Perry,US,37.70660776,-89.82741088,Missouri,"Perry, Missouri, US",29157
1567,84029159,US,USA,840,Pettis,US,38.72798918,-93.28471706,Missouri,"Pettis, Missouri, US",29159
1568,84029161,US,USA,840,Phelps,US,37.87736118,-91.79351727,Missouri,"Phelps, Missouri, US",29161
1569,84029163,US,USA,840,Pike,US,39.34310674,-91.16980779,Missouri,"Pike, Missouri, US",29163
1570,84029165,US,USA,840,Platte,US,39.38154439,-94.77068479,Missouri,"Platte, Missouri, US",29165
1571,84029167,US,USA,840,Polk,US,37.616229600000004,-93.39828174,Missouri,"Polk, Missouri, US",29167
1572,84029169,US,USA,840,Pulaski,US,37.82462075,-92.20783203,Missouri,"Pulaski, Missouri, US",29169
1573,84029171,US,USA,840,Putnam,US,40.47942497,-93.02042674,Missouri,"Putnam, Missouri, US",29171
1574,84029173,US,USA,840,Ralls,US,39.52817427,-91.51838643,Missouri,"Ralls, Missouri, US",29173
1575,84029175,US,USA,840,Randolph,US,39.44007257,-92.49713740000001,Missouri,"Randolph, Missouri, US",29175
1576,84029177,US,USA,840,Ray,US,39.353746799999996,-93.98905745,Missouri,"Ray, Missouri, US",29177
1577,84029179,US,USA,840,Reynolds,US,37.36085952,-90.97009925,Missouri,"Reynolds, Missouri, US",29179
1578,84029181,US,USA,840,Ripley,US,36.65460667,-90.85990261,Missouri,"Ripley, Missouri, US",29181
1579,84029183,US,USA,840,St. Charles,US,38.77875681,-90.66662425,Missouri,"St. Charles, Missouri, US",29183
1580,84029185,US,USA,840,St. Clair,US,38.03699437,-93.77631447,Missouri,"St. Clair, Missouri, US",29185
1581,84029186,US,USA,840,Ste. Genevieve,US,37.89090059,-90.1949941,Missouri,"Ste. Genevieve, Missouri, US",29186
1582,84029187,US,USA,840,St. Francois,US,37.81214171,-90.47598685,Missouri,"St. Francois, Missouri, US",29187
1583,84029189,US,USA,840,St. Louis,US,38.63770039999999,-90.4458375,Missouri,"St. Louis, Missouri, US",29189
1584,84029195,US,USA,840,Saline,US,39.13734288,-93.20259964,Missouri,"Saline, Missouri, US",29195
1585,84029197,US,USA,840,Schuyler,US,40.46921489,-92.52311943,Missouri,"Schuyler, Missouri, US",29197
1586,84029199,US,USA,840,Scotland,US,40.45214695,-92.14709064,Missouri,"Scotland, Missouri, US",29199
1587,84029201,US,USA,840,Scott,US,37.05588075,-89.56474493,Missouri,"Scott, Missouri, US",29201
1588,84029203,US,USA,840,Shannon,US,37.15772072,-91.40190382,Missouri,"Shannon, Missouri, US",29203
1589,84029205,US,USA,840,Shelby,US,39.79742518,-92.07634971,Missouri,"Shelby, Missouri, US",29205
1590,84029207,US,USA,840,Stoddard,US,36.85571651,-89.9444155,Missouri,"Stoddard, Missouri, US",29207
1591,84029209,US,USA,840,Stone,US,36.75000327,-93.45256475,Missouri,"Stone, Missouri, US",29209
1592,84029211,US,USA,840,Sullivan,US,40.2099105,-93.11150106,Missouri,"Sullivan, Missouri, US",29211
1593,84029213,US,USA,840,Taney,US,36.65465345,-93.04075153,Missouri,"Taney, Missouri, US",29213
1594,84029215,US,USA,840,Texas,US,37.31728859,-91.96564727,Missouri,"Texas, Missouri, US",29215
1595,84029217,US,USA,840,Vernon,US,37.8457799,-94.34127305,Missouri,"Vernon, Missouri, US",29217
1596,84029219,US,USA,840,Warren,US,38.76529479,-91.16124662,Missouri,"Warren, Missouri, US",29219
1597,84029221,US,USA,840,Washington,US,37.96130078,-90.87948158,Missouri,"Washington, Missouri, US",29221
1598,84029223,US,USA,840,Wayne,US,37.11303869,-90.46001416,Missouri,"Wayne, Missouri, US",29223
1599,84029225,US,USA,840,Webster,US,37.2813734,-92.876329,Missouri,"Webster, Missouri, US",29225
1600,84029227,US,USA,840,Worth,US,40.47945588,-94.42328751,Missouri,"Worth, Missouri, US",29227
1601,84029229,US,USA,840,Wright,US,37.27029221,-92.46914488,Missouri,"Wright, Missouri, US",29229
1602,84029510,US,USA,840,St. Louis City,US,38.63555736,-90.24349225,Missouri,"St. Louis City, Missouri, US",29510
1603,84030001,US,USA,840,Beaverhead,US,45.13434354,-112.89846940000001,Montana,"Beaverhead, Montana, US",30001
1604,84030003,US,USA,840,Big Horn,US,45.42335905,-107.492347,Montana,"Big Horn, Montana, US",30003
1605,84030005,US,USA,840,Blaine,US,48.43175214,-108.9582723,Montana,"Blaine, Montana, US",30005
1606,84030007,US,USA,840,Broadwater,US,46.33277565,-111.49558130000001,Montana,"Broadwater, Montana, US",30007
1607,84030009,US,USA,840,Carbon,US,45.22850116,-109.0274047,Montana,"Carbon, Montana, US",30009
1608,84030011,US,USA,840,Carter,US,45.5197966,-104.53955359999999,Montana,"Carter, Montana, US",30011
1609,84030013,US,USA,840,Cascade,US,47.30797024,-111.3467922,Montana,"Cascade, Montana, US",30013
1610,84030015,US,USA,840,Chouteau,US,47.88084126,-110.4353362,Montana,"Chouteau, Montana, US",30015
1611,84030017,US,USA,840,Custer,US,46.25319932,-105.57375259999998,Montana,"Custer, Montana, US",30017
1612,84030019,US,USA,840,Daniels,US,48.78420029,-105.54763429999998,Montana,"Daniels, Montana, US",30019
1613,84030021,US,USA,840,Dawson,US,47.26584855,-104.89444170000002,Montana,"Dawson, Montana, US",30021
1614,84030023,US,USA,840,Deer Lodge,US,46.05953325,-113.073353,Montana,"Deer Lodge, Montana, US",30023
1615,84030025,US,USA,840,Fallon,US,46.33478338,-104.41835649999999,Montana,"Fallon, Montana, US",30025
1616,84030027,US,USA,840,Fergus,US,47.26331584,-109.2245206,Montana,"Fergus, Montana, US",30027
1617,84030029,US,USA,840,Flathead,US,48.29575866,-114.05205690000001,Montana,"Flathead, Montana, US",30029
1618,84030031,US,USA,840,Gallatin,US,45.54486106,-111.1692571,Montana,"Gallatin, Montana, US",30031
1619,84030033,US,USA,840,Garfield,US,47.27545948,-107.0002351,Montana,"Garfield, Montana, US",30033
1620,84030035,US,USA,840,Glacier,US,48.70513576,-112.9934235,Montana,"Glacier, Montana, US",30035
1621,84030037,US,USA,840,Golden Valley,US,46.3816474,-109.17685220000001,Montana,"Golden Valley, Montana, US",30037
1622,84030039,US,USA,840,Granite,US,46.40605220000001,-113.4414186,Montana,"Granite, Montana, US",30039
1623,84030041,US,USA,840,Hill,US,48.62879827,-110.1129252,Montana,"Hill, Montana, US",30041
1624,84030043,US,USA,840,Jefferson,US,46.14907081,-112.094396,Montana,"Jefferson, Montana, US",30043
1625,84030045,US,USA,840,Judith Basin,US,47.04581276,-110.26606880000001,Montana,"Judith Basin, Montana, US",30045
1626,84030047,US,USA,840,Lake,US,47.64514965,-114.0898013,Montana,"Lake, Montana, US",30047
1627,84030049,US,USA,840,Lewis and Clark,US,47.12610041,-112.39469799999999,Montana,"Lewis and Clark, Montana, US",30049
1628,84030051,US,USA,840,Liberty,US,48.56084317,-111.02430700000001,Montana,"Liberty, Montana, US",30051
1629,84030053,US,USA,840,Lincoln,US,48.54265777,-115.4046155,Montana,"Lincoln, Montana, US",30053
1630,84030055,US,USA,840,McCone,US,47.64469406,-105.79449939999999,Montana,"McCone, Montana, US",30055
1631,84030057,US,USA,840,Madison,US,45.30080065,-111.9173017,Montana,"Madison, Montana, US",30057
1632,84030059,US,USA,840,Meagher,US,46.59907074,-110.8898557,Montana,"Meagher, Montana, US",30059
1633,84030061,US,USA,840,Mineral,US,47.15283992,-115.00152390000001,Montana,"Mineral, Montana, US",30061
1634,84030063,US,USA,840,Missoula,US,47.03728583,-113.92135079999998,Montana,"Missoula, Montana, US",30063
1635,84030065,US,USA,840,Musselshell,US,46.49684637,-108.39498,Montana,"Musselshell, Montana, US",30065
1636,84030067,US,USA,840,Park,US,45.48965095,-110.52643940000002,Montana,"Park, Montana, US",30067
1637,84030069,US,USA,840,Petroleum,US,47.118246299999996,-108.2508876,Montana,"Petroleum, Montana, US",30069
1638,84030071,US,USA,840,Phillips,US,48.25936577,-107.9128511,Montana,"Phillips, Montana, US",30071
1639,84030073,US,USA,840,Pondera,US,48.22773388,-112.22527029999999,Montana,"Pondera, Montana, US",30073
1640,84030075,US,USA,840,Powder River,US,45.39617714,-105.636738,Montana,"Powder River, Montana, US",30075
1641,84030077,US,USA,840,Powell,US,46.85538891,-112.93591640000001,Montana,"Powell, Montana, US",30077
1642,84030079,US,USA,840,Prairie,US,46.86048047,-105.379384,Montana,"Prairie, Montana, US",30079
1643,84030081,US,USA,840,Ravalli,US,46.08520862,-114.11891640000002,Montana,"Ravalli, Montana, US",30081
1644,84030083,US,USA,840,Richland,US,47.78668011,-104.5610786,Montana,"Richland, Montana, US",30083
1645,84030085,US,USA,840,Roosevelt,US,48.29607488,-105.00792679999999,Montana,"Roosevelt, Montana, US",30085
1646,84030087,US,USA,840,Rosebud,US,46.23397237,-106.72928799999998,Montana,"Rosebud, Montana, US",30087
1647,84030089,US,USA,840,Sanders,US,47.67657534,-115.1329916,Montana,"Sanders, Montana, US",30089
1648,84030091,US,USA,840,Sheridan,US,48.72085833,-104.50382900000001,Montana,"Sheridan, Montana, US",30091
1649,84030093,US,USA,840,Silver Bow,US,45.90018933,-112.6620092,Montana,"Silver Bow, Montana, US",30093
1650,84030095,US,USA,840,Stillwater,US,45.67071407,-109.3950061,Montana,"Stillwater, Montana, US",30095
1651,84030097,US,USA,840,Sweet Grass,US,45.81367654,-109.9425686,Montana,"Sweet Grass, Montana, US",30097
1652,84030099,US,USA,840,Teton,US,47.83741052,-112.24106880000001,Montana,"Teton, Montana, US",30099
1653,84030101,US,USA,840,Toole,US,48.65577551,-111.69424140000001,Montana,"Toole, Montana, US",30101
1654,84030103,US,USA,840,Treasure,US,46.20973220000001,-107.26665159999999,Montana,"Treasure, Montana, US",30103
1655,84030105,US,USA,840,Valley,US,48.36435097,-106.6669635,Montana,"Valley, Montana, US",30105
1656,84030107,US,USA,840,Wheatland,US,46.46652491,-109.84646359999999,Montana,"Wheatland, Montana, US",30107
1657,84030109,US,USA,840,Wibaux,US,46.95925154,-104.2510927,Montana,"Wibaux, Montana, US",30109
1658,84030111,US,USA,840,Yellowstone,US,45.93955949,-108.26914860000001,Montana,"Yellowstone, Montana, US",30111
1659,84031001,US,USA,840,Adams,US,40.52449420000001,-98.50117804,Nebraska,"Adams, Nebraska, US",31001
1660,84031003,US,USA,840,Antelope,US,42.17695516,-98.06662829999999,Nebraska,"Antelope, Nebraska, US",31003
1661,84031005,US,USA,840,Arthur,US,41.56896142,-101.6959559,Nebraska,"Arthur, Nebraska, US",31005
1662,84031007,US,USA,840,Banner,US,41.54634427,-103.7114332,Nebraska,"Banner, Nebraska, US",31007
1663,84031009,US,USA,840,Blaine,US,41.91311716,-99.97677845,Nebraska,"Blaine, Nebraska, US",31009
1664,84031011,US,USA,840,Boone,US,41.70759415,-98.06737183,Nebraska,"Boone, Nebraska, US",31011
1665,84031013,US,USA,840,Box Butte,US,42.22079243,-103.08788340000001,Nebraska,"Box Butte, Nebraska, US",31013
1666,84031015,US,USA,840,Boyd,US,42.899727399999996,-98.76486568,Nebraska,"Boyd, Nebraska, US",31015
1667,84031017,US,USA,840,Brown,US,42.43018907,-99.92904055,Nebraska,"Brown, Nebraska, US",31017
1668,84031019,US,USA,840,Buffalo,US,40.85486962,-99.07500296,Nebraska,"Buffalo, Nebraska, US",31019
1669,84031021,US,USA,840,Burt,US,41.85056773,-96.32605633,Nebraska,"Burt, Nebraska, US",31021
1670,84031023,US,USA,840,Butler,US,41.22703692,-97.13106306,Nebraska,"Butler, Nebraska, US",31023
1671,84031025,US,USA,840,Cass,US,40.90899107,-96.13971217,Nebraska,"Cass, Nebraska, US",31025
1672,84031027,US,USA,840,Cedar,US,42.598885100000004,-97.25311951,Nebraska,"Cedar, Nebraska, US",31027
1673,84031029,US,USA,840,Chase,US,40.523719799999995,-101.69780259999999,Nebraska,"Chase, Nebraska, US",31029
1674,84031031,US,USA,840,Cherry,US,42.54502621,-101.1244332,Nebraska,"Cherry, Nebraska, US",31031
1675,84031033,US,USA,840,Cheyenne,US,41.21999357,-102.9941693,Nebraska,"Cheyenne, Nebraska, US",31033
1676,84031035,US,USA,840,Clay,US,40.52439441,-98.05126296,Nebraska,"Clay, Nebraska, US",31035
1677,84031037,US,USA,840,Colfax,US,41.57486951,-97.0868542,Nebraska,"Colfax, Nebraska, US",31037
1678,84031039,US,USA,840,Cuming,US,41.91637624,-96.78730772,Nebraska,"Cuming, Nebraska, US",31039
1679,84031041,US,USA,840,Custer,US,41.39374521,-99.72805369,Nebraska,"Custer, Nebraska, US",31041
1680,84031043,US,USA,840,Dakota,US,42.39040144,-96.56656425,Nebraska,"Dakota, Nebraska, US",31043
1681,84031045,US,USA,840,Dawes,US,42.71985036,-103.1313774,Nebraska,"Dawes, Nebraska, US",31045
1682,84031047,US,USA,840,Dawson,US,40.87028216,-99.82014609999999,Nebraska,"Dawson, Nebraska, US",31047
1683,84031049,US,USA,840,Deuel,US,41.11168186,-102.33333309999999,Nebraska,"Deuel, Nebraska, US",31049
1684,84031051,US,USA,840,Dixon,US,42.49188363,-96.86782408,Nebraska,"Dixon, Nebraska, US",31051
1685,84031053,US,USA,840,Dodge,US,41.58071748,-96.65598179,Nebraska,"Dodge, Nebraska, US",31053
1686,84031055,US,USA,840,Douglas,US,41.29518299,-96.15085305,Nebraska,"Douglas, Nebraska, US",31055
1687,84031057,US,USA,840,Dundy,US,40.17638677,-101.6876522,Nebraska,"Dundy, Nebraska, US",31057
1688,84031059,US,USA,840,Fillmore,US,40.52458567,-97.59646937,Nebraska,"Fillmore, Nebraska, US",31059
1689,84031061,US,USA,840,Franklin,US,40.17636348,-98.95299073,Nebraska,"Franklin, Nebraska, US",31061
1690,84031063,US,USA,840,Frontier,US,40.52993007,-100.3924658,Nebraska,"Frontier, Nebraska, US",31063
1691,84031065,US,USA,840,Furnas,US,40.17642064,-99.91247454,Nebraska,"Furnas, Nebraska, US",31065
1692,84031067,US,USA,840,Gage,US,40.26186809,-96.68946704,Nebraska,"Gage, Nebraska, US",31067
1693,84031069,US,USA,840,Garden,US,41.61703149,-102.3313973,Nebraska,"Garden, Nebraska, US",31069
1694,84031071,US,USA,840,Garfield,US,41.91428955,-98.99111827,Nebraska,"Garfield, Nebraska, US",31071
1695,84031073,US,USA,840,Gosper,US,40.51481965,-99.83020279,Nebraska,"Gosper, Nebraska, US",31073
1696,84031075,US,USA,840,Grant,US,41.91528587,-101.740701,Nebraska,"Grant, Nebraska, US",31075
1697,84031077,US,USA,840,Greeley,US,41.56742671,-98.52150266,Nebraska,"Greeley, Nebraska, US",31077
1698,84031079,US,USA,840,Hall,US,40.87257079,-98.50218293,Nebraska,"Hall, Nebraska, US",31079
1699,84031081,US,USA,840,Hamilton,US,40.87349452,-98.02099117,Nebraska,"Hamilton, Nebraska, US",31081
1700,84031083,US,USA,840,Harlan,US,40.17658508,-99.40438879,Nebraska,"Harlan, Nebraska, US",31083
1701,84031085,US,USA,840,Hayes,US,40.52451972,-101.0603568,Nebraska,"Hayes, Nebraska, US",31085
1702,84031087,US,USA,840,Hitchcock,US,40.17609175,-101.04164770000001,Nebraska,"Hitchcock, Nebraska, US",31087
1703,84031089,US,USA,840,Holt,US,42.45522056,-98.78402558,Nebraska,"Holt, Nebraska, US",31089
1704,84031091,US,USA,840,Hooker,US,41.91586243,-101.1354293,Nebraska,"Hooker, Nebraska, US",31091
1705,84031093,US,USA,840,Howard,US,41.2200529,-98.5166499,Nebraska,"Howard, Nebraska, US",31093
1706,84031095,US,USA,840,Jefferson,US,40.17584531,-97.142601,Nebraska,"Jefferson, Nebraska, US",31095
1707,84031097,US,USA,840,Johnson,US,40.39257596,-96.26522753,Nebraska,"Johnson, Nebraska, US",31097
1708,84031099,US,USA,840,Kearney,US,40.50663314,-98.94877182,Nebraska,"Kearney, Nebraska, US",31099
1709,84031101,US,USA,840,Keith,US,41.19930341,-101.66201640000001,Nebraska,"Keith, Nebraska, US",31101
1710,84031103,US,USA,840,Keya Paha,US,42.87990694,-99.71343729,Nebraska,"Keya Paha, Nebraska, US",31103
1711,84031105,US,USA,840,Kimball,US,41.19774275,-103.7148131,Nebraska,"Kimball, Nebraska, US",31105
1712,84031107,US,USA,840,Knox,US,42.63758421,-97.89178836,Nebraska,"Knox, Nebraska, US",31107
1713,84031109,US,USA,840,Lancaster,US,40.78416049,-96.68777155,Nebraska,"Lancaster, Nebraska, US",31109
1714,84031111,US,USA,840,Lincoln,US,41.04658298,-100.74753740000001,Nebraska,"Lincoln, Nebraska, US",31111
1715,84031113,US,USA,840,Logan,US,41.56650314,-100.4817851,Nebraska,"Logan, Nebraska, US",31113
1716,84031115,US,USA,840,Loup,US,41.91371961,-99.45440415,Nebraska,"Loup, Nebraska, US",31115
1717,84031117,US,USA,840,McPherson,US,41.56797682,-101.05993620000001,Nebraska,"McPherson, Nebraska, US",31117
1718,84031119,US,USA,840,Madison,US,41.91676024,-97.6005481,Nebraska,"Madison, Nebraska, US",31119
1719,84031121,US,USA,840,Merrick,US,41.16624273,-98.0374887,Nebraska,"Merrick, Nebraska, US",31121
1720,84031123,US,USA,840,Morrill,US,41.71711774,-103.0061405,Nebraska,"Morrill, Nebraska, US",31123
1721,84031125,US,USA,840,Nance,US,41.39750195,-97.99327291,Nebraska,"Nance, Nebraska, US",31125
1722,84031127,US,USA,840,Nemaha,US,40.38514847,-95.85433992,Nebraska,"Nemaha, Nebraska, US",31127
1723,84031129,US,USA,840,Nuckolls,US,40.17637905,-98.04743961,Nebraska,"Nuckolls, Nebraska, US",31129
1724,84031131,US,USA,840,Otoe,US,40.64843556,-96.13374142,Nebraska,"Otoe, Nebraska, US",31131
1725,84031133,US,USA,840,Pawnee,US,40.13141096,-96.23705437,Nebraska,"Pawnee, Nebraska, US",31133
1726,84031135,US,USA,840,Perkins,US,40.85082525,-101.6502942,Nebraska,"Perkins, Nebraska, US",31135
1727,84031137,US,USA,840,Phelps,US,40.51156033,-99.41461667,Nebraska,"Phelps, Nebraska, US",31137
1728,84031139,US,USA,840,Pierce,US,42.26434853,-97.60122773,Nebraska,"Pierce, Nebraska, US",31139
1729,84031141,US,USA,840,Platte,US,41.57246836,-97.52144359,Nebraska,"Platte, Nebraska, US",31141
1730,84031143,US,USA,840,Polk,US,41.18813488,-97.56630712,Nebraska,"Polk, Nebraska, US",31143
1731,84031145,US,USA,840,Red Willow,US,40.17556879999999,-100.476998,Nebraska,"Red Willow, Nebraska, US",31145
1732,84031147,US,USA,840,Richardson,US,40.1247415,-95.71755036,Nebraska,"Richardson, Nebraska, US",31147
1733,84031149,US,USA,840,Rock,US,42.42252217,-99.44832069,Nebraska,"Rock, Nebraska, US",31149
1734,84031151,US,USA,840,Saline,US,40.52418865,-97.14085859,Nebraska,"Saline, Nebraska, US",31151
1735,84031153,US,USA,840,Sarpy,US,41.11314181,-96.11156432,Nebraska,"Sarpy, Nebraska, US",31153
1736,84031155,US,USA,840,Saunders,US,41.227810299999994,-96.63773905,Nebraska,"Saunders, Nebraska, US",31155
1737,84031157,US,USA,840,Scotts Bluff,US,41.85070896,-103.70809859999999,Nebraska,"Scotts Bluff, Nebraska, US",31157
1738,84031159,US,USA,840,Seward,US,40.87241834,-97.139673,Nebraska,"Seward, Nebraska, US",31159
1739,84031161,US,USA,840,Sheridan,US,42.50284406,-102.4126613,Nebraska,"Sheridan, Nebraska, US",31161
1740,84031163,US,USA,840,Sherman,US,41.22045983,-98.97588642,Nebraska,"Sherman, Nebraska, US",31163
1741,84031165,US,USA,840,Sioux,US,42.48932059,-103.7576544,Nebraska,"Sioux, Nebraska, US",31165
1742,84031167,US,USA,840,Stanton,US,41.9169835,-97.19394708,Nebraska,"Stanton, Nebraska, US",31167
1743,84031169,US,USA,840,Thayer,US,40.17626377,-97.59504381,Nebraska,"Thayer, Nebraska, US",31169
1744,84031171,US,USA,840,Thomas,US,41.91358968,-100.5556632,Nebraska,"Thomas, Nebraska, US",31171
1745,84031173,US,USA,840,Thurston,US,42.15725356,-96.54157099,Nebraska,"Thurston, Nebraska, US",31173
1746,84031175,US,USA,840,Valley,US,41.56730777,-98.98197724,Nebraska,"Valley, Nebraska, US",31175
1747,84031177,US,USA,840,Washington,US,41.52815707,-96.22019892,Nebraska,"Washington, Nebraska, US",31177
1748,84031179,US,USA,840,Wayne,US,42.20934475,-97.11926964,Nebraska,"Wayne, Nebraska, US",31179
1749,84031181,US,USA,840,Webster,US,40.17642643,-98.50019851,Nebraska,"Webster, Nebraska, US",31181
1750,84031183,US,USA,840,Wheeler,US,41.91482725,-98.52798941,Nebraska,"Wheeler, Nebraska, US",31183
1751,84031185,US,USA,840,York,US,40.87272618,-97.59710186,Nebraska,"York, Nebraska, US",31185
1752,84032001,US,USA,840,Churchill,US,39.58105744,-118.3394607,Nevada,"Churchill, Nevada, US",32001
1753,84032003,US,USA,840,Clark,US,36.21458855,-115.0130241,Nevada,"Clark, Nevada, US",32003
1754,84032005,US,USA,840,Douglas,US,38.912862,-119.61713329999999,Nevada,"Douglas, Nevada, US",32005
1755,84032007,US,USA,840,Elko,US,41.14531606,-115.3577619,Nevada,"Elko, Nevada, US",32007
1756,84032009,US,USA,840,Esmeralda,US,37.78436681,-117.63199990000001,Nevada,"Esmeralda, Nevada, US",32009
1757,84032011,US,USA,840,Eureka,US,39.98100864,-116.26832040000001,Nevada,"Eureka, Nevada, US",32011
1758,84032013,US,USA,840,Humboldt,US,41.40692186,-118.11094270000001,Nevada,"Humboldt, Nevada, US",32013
1759,84032015,US,USA,840,Lander,US,39.933223299999995,-117.03970749999999,Nevada,"Lander, Nevada, US",32015
1760,84032017,US,USA,840,Lincoln,US,37.64268459,-114.8790388,Nevada,"Lincoln, Nevada, US",32017
1761,84032019,US,USA,840,Lyon,US,39.01777974,-119.18704790000001,Nevada,"Lyon, Nevada, US",32019
1762,84032021,US,USA,840,Mineral,US,38.53841696,-118.4344506,Nevada,"Mineral, Nevada, US",32021
1763,84032023,US,USA,840,Nye,US,38.04264256,-116.47227020000001,Nevada,"Nye, Nevada, US",32023
1764,84032027,US,USA,840,Pershing,US,40.44003782,-118.40056409999998,Nevada,"Pershing, Nevada, US",32027
1765,84032029,US,USA,840,Storey,US,39.44875482,-119.5250207,Nevada,"Storey, Nevada, US",32029
1766,84032031,US,USA,840,Washoe,US,40.66562265,-119.6631594,Nevada,"Washoe, Nevada, US",32031
1767,84032033,US,USA,840,White Pine,US,39.44157041,-114.89996599999999,Nevada,"White Pine, Nevada, US",32033
1768,84032510,US,USA,840,Carson City,US,39.15509045,-119.7480219,Nevada,"Carson City, Nevada, US",32510
1769,84033001,US,USA,840,Belknap,US,43.51637314,-71.41684235,New Hampshire,"Belknap, New Hampshire, US",33001
1770,84033003,US,USA,840,Carroll,US,43.87498583,-71.20430216,New Hampshire,"Carroll, New Hampshire, US",33003
1771,84033005,US,USA,840,Cheshire,US,42.92015988,-72.25311043,New Hampshire,"Cheshire, New Hampshire, US",33005
1772,84033007,US,USA,840,Coos,US,44.69063265,-71.30633239,New Hampshire,"Coos, New Hampshire, US",33007
1773,84033009,US,USA,840,Grafton,US,43.93779815,-71.82057197,New Hampshire,"Grafton, New Hampshire, US",33009
1774,84033011,US,USA,840,Hillsborough,US,42.91537785,-71.7200253,New Hampshire,"Hillsborough, New Hampshire, US",33011
1775,84033013,US,USA,840,Merrimack,US,43.29662971,-71.6811573,New Hampshire,"Merrimack, New Hampshire, US",33013
1776,84033015,US,USA,840,Rockingham,US,42.98499744,-71.12883377,New Hampshire,"Rockingham, New Hampshire, US",33015
1777,84033017,US,USA,840,Strafford,US,43.291833000000004,-71.02336013,New Hampshire,"Strafford, New Hampshire, US",33017
1778,84033019,US,USA,840,Sullivan,US,43.36094111,-72.22203125,New Hampshire,"Sullivan, New Hampshire, US",33019
1779,84034001,US,USA,840,Atlantic,US,39.47538693,-74.65848483,New Jersey,"Atlantic, New Jersey, US",34001
1780,84034003,US,USA,840,Bergen,US,40.96010917,-74.07164325,New Jersey,"Bergen, New Jersey, US",34003
1781,84034005,US,USA,840,Burlington,US,39.87681124,-74.66927768,New Jersey,"Burlington, New Jersey, US",34005
1782,84034007,US,USA,840,Camden,US,39.80343818,-74.96388753,New Jersey,"Camden, New Jersey, US",34007
1783,84034009,US,USA,840,Cape May,US,39.15008829,-74.80170244,New Jersey,"Cape May, New Jersey, US",34009
1784,84034011,US,USA,840,Cumberland,US,39.37199394,-75.10712559,New Jersey,"Cumberland, New Jersey, US",34011
1785,84034013,US,USA,840,Essex,US,40.78681335,-74.24657979,New Jersey,"Essex, New Jersey, US",34013
1786,84034015,US,USA,840,Gloucester,US,39.71581067,-75.13995546,New Jersey,"Gloucester, New Jersey, US",34015
